Match,Frame,label,image_path
Arsenal_vs_Manchester_City,29,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000029.jpg
Arsenal_vs_Manchester_City,30,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000030.jpg
Arsenal_vs_Manchester_City,31,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000031.jpg
Arsenal_vs_Manchester_City,32,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000032.jpg
Arsenal_vs_Manchester_City,33,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000033.jpg
Arsenal_vs_Manchester_City,34,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000034.jpg
Arsenal_vs_Manchester_City,35,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000035.jpg
Arsenal_vs_Manchester_City,36,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000036.jpg
Arsenal_vs_Manchester_City,37,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000037.jpg
Arsenal_vs_Manchester_City,38,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000038.jpg
Arsenal_vs_Manchester_City,39,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000039.jpg
Arsenal_vs_Manchester_City,40,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000040.jpg
Arsenal_vs_Manchester_City,41,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000041.jpg
Arsenal_vs_Manchester_City,42,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000042.jpg
Arsenal_vs_Manchester_City,43,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000043.jpg
Arsenal_vs_Manchester_City,44,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000044.jpg
Arsenal_vs_Manchester_City,45,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000045.jpg
Arsenal_vs_Manchester_City,46,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000046.jpg
Arsenal_vs_Manchester_City,47,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000047.jpg
Arsenal_vs_Manchester_City,48,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000048.jpg
Arsenal_vs_Manchester_City,49,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000049.jpg
Arsenal_vs_Manchester_City,50,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000050.jpg
Arsenal_vs_Manchester_City,51,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000051.jpg
Arsenal_vs_Manchester_City,52,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000052.jpg
Arsenal_vs_Manchester_City,53,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000053.jpg
Arsenal_vs_Manchester_City,54,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000054.jpg
Arsenal_vs_Manchester_City,55,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000055.jpg
Arsenal_vs_Manchester_City,56,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000056.jpg
Arsenal_vs_Manchester_City,57,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000057.jpg
Arsenal_vs_Manchester_City,58,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000058.jpg
Arsenal_vs_Manchester_City,59,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000059.jpg
Arsenal_vs_Manchester_City,60,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000060.jpg
Arsenal_vs_Manchester_City,61,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000061.jpg
Arsenal_vs_Manchester_City,62,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000062.jpg
Arsenal_vs_Manchester_City,63,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000063.jpg
Arsenal_vs_Manchester_City,64,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000064.jpg
Arsenal_vs_Manchester_City,65,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000065.jpg
Arsenal_vs_Manchester_City,66,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000066.jpg
Arsenal_vs_Manchester_City,67,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000067.jpg
Arsenal_vs_Manchester_City,68,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000068.jpg
Arsenal_vs_Manchester_City,69,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000069.jpg
Arsenal_vs_Manchester_City,70,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000070.jpg
Arsenal_vs_Manchester_City,71,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000071.jpg
Arsenal_vs_Manchester_City,72,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000072.jpg
Arsenal_vs_Manchester_City,73,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000073.jpg
Arsenal_vs_Manchester_City,74,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000074.jpg
Arsenal_vs_Manchester_City,75,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000075.jpg
Arsenal_vs_Manchester_City,76,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000076.jpg
Arsenal_vs_Manchester_City,77,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000077.jpg
Arsenal_vs_Manchester_City,78,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000078.jpg
Arsenal_vs_Manchester_City,79,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000079.jpg
Arsenal_vs_Manchester_City,80,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000080.jpg
Arsenal_vs_Manchester_City,81,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000081.jpg
Arsenal_vs_Manchester_City,82,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000082.jpg
Arsenal_vs_Manchester_City,83,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000083.jpg
Arsenal_vs_Manchester_City,84,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000084.jpg
Arsenal_vs_Manchester_City,85,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000085.jpg
Arsenal_vs_Manchester_City,86,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000086.jpg
Arsenal_vs_Manchester_City,87,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000087.jpg
Arsenal_vs_Manchester_City,88,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000088.jpg
Arsenal_vs_Manchester_City,89,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000089.jpg
Arsenal_vs_Manchester_City,90,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000090.jpg
Arsenal_vs_Manchester_City,91,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000091.jpg
Arsenal_vs_Manchester_City,92,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000092.jpg
Arsenal_vs_Manchester_City,93,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000093.jpg
Arsenal_vs_Manchester_City,94,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000094.jpg
Arsenal_vs_Manchester_City,95,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000095.jpg
Arsenal_vs_Manchester_City,96,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000096.jpg
Arsenal_vs_Manchester_City,97,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000097.jpg
Arsenal_vs_Manchester_City,98,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000098.jpg
Arsenal_vs_Manchester_City,99,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000099.jpg
Arsenal_vs_Manchester_City,100,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000100.jpg
Arsenal_vs_Manchester_City,101,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000101.jpg
Arsenal_vs_Manchester_City,102,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000102.jpg
Arsenal_vs_Manchester_City,103,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000103.jpg
Arsenal_vs_Manchester_City,104,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000104.jpg
Arsenal_vs_Manchester_City,105,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000105.jpg
Arsenal_vs_Manchester_City,106,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000106.jpg
Arsenal_vs_Manchester_City,107,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000107.jpg
Arsenal_vs_Manchester_City,108,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000108.jpg
Arsenal_vs_Manchester_City,109,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000109.jpg
Arsenal_vs_Manchester_City,110,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000110.jpg
Arsenal_vs_Manchester_City,111,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000111.jpg
Arsenal_vs_Manchester_City,112,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000112.jpg
Arsenal_vs_Manchester_City,113,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000113.jpg
Arsenal_vs_Manchester_City,114,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000114.jpg
Arsenal_vs_Manchester_City,115,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000115.jpg
Arsenal_vs_Manchester_City,116,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000116.jpg
Arsenal_vs_Manchester_City,117,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000117.jpg
Arsenal_vs_Manchester_City,118,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000118.jpg
Arsenal_vs_Manchester_City,119,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000119.jpg
Arsenal_vs_Manchester_City,120,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000120.jpg
Arsenal_vs_Manchester_City,121,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000121.jpg
Arsenal_vs_Manchester_City,122,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000122.jpg
Arsenal_vs_Manchester_City,123,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000123.jpg
Arsenal_vs_Manchester_City,124,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000124.jpg
Arsenal_vs_Manchester_City,125,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000125.jpg
Arsenal_vs_Manchester_City,126,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000126.jpg
Arsenal_vs_Manchester_City,127,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000127.jpg
Arsenal_vs_Manchester_City,128,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000128.jpg
Arsenal_vs_Manchester_City,129,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000129.jpg
Arsenal_vs_Manchester_City,130,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000130.jpg
Arsenal_vs_Manchester_City,131,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000131.jpg
Arsenal_vs_Manchester_City,132,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000132.jpg
Arsenal_vs_Manchester_City,133,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000133.jpg
Arsenal_vs_Manchester_City,134,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000134.jpg
Arsenal_vs_Manchester_City,135,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000135.jpg
Arsenal_vs_Manchester_City,136,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000136.jpg
Arsenal_vs_Manchester_City,137,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000137.jpg
Arsenal_vs_Manchester_City,138,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000138.jpg
Arsenal_vs_Manchester_City,139,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000139.jpg
Arsenal_vs_Manchester_City,140,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000140.jpg
Arsenal_vs_Manchester_City,141,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000141.jpg
Arsenal_vs_Manchester_City,142,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000142.jpg
Arsenal_vs_Manchester_City,143,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000143.jpg
Arsenal_vs_Manchester_City,144,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000144.jpg
Arsenal_vs_Manchester_City,145,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000145.jpg
Arsenal_vs_Manchester_City,146,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000146.jpg
Arsenal_vs_Manchester_City,147,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000147.jpg
Arsenal_vs_Manchester_City,148,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000148.jpg
Arsenal_vs_Manchester_City,149,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000149.jpg
Arsenal_vs_Manchester_City,150,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000150.jpg
Arsenal_vs_Manchester_City,151,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000151.jpg
Arsenal_vs_Manchester_City,152,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000152.jpg
Arsenal_vs_Manchester_City,153,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000153.jpg
Arsenal_vs_Manchester_City,154,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000154.jpg
Arsenal_vs_Manchester_City,155,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000155.jpg
Arsenal_vs_Manchester_City,156,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000156.jpg
Arsenal_vs_Manchester_City,157,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000157.jpg
Arsenal_vs_Manchester_City,158,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000158.jpg
Arsenal_vs_Manchester_City,159,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000159.jpg
Arsenal_vs_Manchester_City,160,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000160.jpg
Arsenal_vs_Manchester_City,161,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000161.jpg
Arsenal_vs_Manchester_City,162,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000162.jpg
Arsenal_vs_Manchester_City,163,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000163.jpg
Arsenal_vs_Manchester_City,164,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000164.jpg
Arsenal_vs_Manchester_City,165,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000165.jpg
Arsenal_vs_Manchester_City,166,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000166.jpg
Arsenal_vs_Manchester_City,167,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000167.jpg
Arsenal_vs_Manchester_City,168,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000168.jpg
Arsenal_vs_Manchester_City,169,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000169.jpg
Arsenal_vs_Manchester_City,170,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000170.jpg
Arsenal_vs_Manchester_City,171,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000171.jpg
Arsenal_vs_Manchester_City,172,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000172.jpg
Arsenal_vs_Manchester_City,173,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000173.jpg
Arsenal_vs_Manchester_City,174,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000174.jpg
Arsenal_vs_Manchester_City,175,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000175.jpg
Arsenal_vs_Manchester_City,176,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000176.jpg
Arsenal_vs_Manchester_City,177,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000177.jpg
Arsenal_vs_Manchester_City,178,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000178.jpg
Arsenal_vs_Manchester_City,179,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000179.jpg
Arsenal_vs_Manchester_City,180,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000180.jpg
Arsenal_vs_Manchester_City,181,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000181.jpg
Arsenal_vs_Manchester_City,182,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000182.jpg
Arsenal_vs_Manchester_City,183,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000183.jpg
Arsenal_vs_Manchester_City,184,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000184.jpg
Arsenal_vs_Manchester_City,185,0,/home/travis/Projects/football_event_data_generation/camera_classifier/data_generation/frame_data/Ars_ManCit/frame_000185.jpg
